host_ID,host_species,village,grid,season,total_reads,asv_ID,reads
3998,Rattus rattus,Andatsakala,agroforest,3,5165,ASV_1081,0.02303969022265247
2014,Rattus rattus,Mandena,brushy_regrowth,1,7610,ASV_1084,0.026938239159001315
3001,Rattus rattus,Sarahandrano,brushy_regrowth,2,14596,ASV_1084,0.02404768429706769
3120,Rattus rattus,Sarahandrano,village,2,31672,ASV_1084,0.03368906289467037
3239,Rattus rattus,Sarahandrano,brushy_regrowth,3,16083,ASV_1084,0.03028042031959212
3650,Rattus rattus,Andatsakala,village,1,10185,ASV_1084,0.029455081001472753
3996,Rattus rattus,Andatsakala,agroforest,3,8950,ASV_1084,0.091731843575419
2461,Rattus rattus,Mandena,agroforest,2,12836,ASV_1086,0.057260828918666254
2516,Rattus rattus,Mandena,brushy_regrowth,3,13085,ASV_1086,0.020557890714558654
2570,Rattus rattus,Mandena,agriculture,3,8222,ASV_1086,0.023230357577231818
2926,Rattus rattus,Sarahandrano,agroforest,1,9090,ASV_1086,0.019251925192519254
3999,Rattus rattus,Andatsakala,agroforest,3,7244,ASV_1086,0.029541689674213143
3271,Rattus rattus,Sarahandrano,agriculture,3,13665,ASV_1087,0.040761068422978414
2737,Rattus rattus,Mandena,village,3,10890,ASV_1089,0.022773186409550047
2121,Setifer setosus,Mandena,secondary_forest,1,12739,ASV_1090,0.04356699897951174
2604,Rattus rattus,Mandena,flooded_rice,3,15224,ASV_1090,0.019180241723594324
2779,Rattus rattus,Sarahandrano,brushy_regrowth,1,8999,ASV_1090,0.026447383042560283
3903,Rattus rattus,Andatsakala,secondary_forest,3,10887,ASV_1090,0.038945531367686234
3998,Rattus rattus,Andatsakala,agroforest,3,5165,ASV_1090,0.12507260406582768
2868,Rattus rattus,Sarahandrano,agriculture,1,22311,ASV_1091,0.026937385146340365
3527,Rattus rattus,Andatsakala,brushy_regrowth,1,14536,ASV_1091,0.030338470005503576
2478,Rattus rattus,Mandena,village,2,9120,ASV_1092,0.075
2536,Rattus rattus,Mandena,brushy_regrowth,3,12021,ASV_1092,0.018051742783462273
2793,Rattus rattus,Sarahandrano,brushy_regrowth,1,3849,ASV_1092,0.013769810340348142
3020,Rattus rattus,Sarahandrano,agroforest,2,9705,ASV_1092,0.04853168469860897
3187,Rattus rattus,Sarahandrano,brushy_regrowth,3,16546,ASV_1092,0.07240420645473226
3007,Mus musculus,Sarahandrano,brushy_regrowth,2,11595,ASV_1093,0.025355756791720568
2959,Rattus rattus,Sarahandrano,village,1,13546,ASV_1095,0.015945666617451643
3007,Mus musculus,Sarahandrano,brushy_regrowth,2,11595,ASV_1095,0.0474342388960759
2416,Rattus rattus,Mandena,flooded_rice,2,19756,ASV_1096,0.052844705405952624
3182,Rattus rattus,Sarahandrano,brushy_regrowth,3,12658,ASV_1096,0.016195291515247276
3185,Rattus rattus,Sarahandrano,brushy_regrowth,3,20342,ASV_1096,0.039671615377052404
3263,Rattus rattus,Sarahandrano,agriculture,3,11460,ASV_1096,0.02425828970331588
3300,Rattus rattus,Sarahandrano,agriculture,3,17940,ASV_1096,0.04158305462653289
2988,Mus musculus,Sarahandrano,brushy_regrowth,2,1981,ASV_1097,0.043917213528520946
2480,Rattus rattus,Mandena,village,2,17763,ASV_1098,0.02268760907504363
2513,Rattus rattus,Mandena,brushy_regrowth,3,15145,ASV_1098,0.01895014856388247
2514,Rattus rattus,Mandena,brushy_regrowth,3,10809,ASV_1098,0.054954204829308906
3929,Rattus rattus,Andatsakala,secondary_forest,3,6262,ASV_1098,0.05461513893324817
2938,Rattus rattus,Sarahandrano,agroforest,1,4579,ASV_1099,0.036252456868311855
2032,Rattus rattus,Mandena,brushy_regrowth,1,13782,ASV_1100,0.035190828617036714
2718,Rattus rattus,Mandena,agroforest,3,17483,ASV_1100,0.03918091860664646
2738,Rattus rattus,Mandena,village,3,16732,ASV_1100,0.016973464021037533
2415,Mus musculus,Mandena,flooded_rice,2,20287,ASV_1101,0.018386158623749198
3487,Mus musculus,Sarahandrano,village,3,25419,ASV_1101,0.02026043510759668
3496,Mus musculus,Andatsakala,brushy_regrowth,1,6710,ASV_1101,0.044709388971684055
3518,Mus musculus,Andatsakala,brushy_regrowth,1,8090,ASV_1101,0.03609394313967861
2771,Rattus rattus,Sarahandrano,brushy_regrowth,1,2569,ASV_1102,0.015959517321915143
2856,Rattus rattus,Sarahandrano,agriculture,1,16006,ASV_1102,0.055354242159190305
2926,Rattus rattus,Sarahandrano,agroforest,1,9090,ASV_1102,0.027282728272827284
2225,Setifer setosus,Mandena,agroforest,1,21381,ASV_1105,0.015714887049249334
2792,Rattus rattus,Sarahandrano,brushy_regrowth,1,14059,ASV_1105,0.034141830855679636
2856,Rattus rattus,Sarahandrano,agriculture,1,16006,ASV_1105,0.023491190803448705
3488,Rattus rattus,Sarahandrano,village,3,12774,ASV_1105,0.02904336934397996
3929,Rattus rattus,Andatsakala,secondary_forest,3,6262,ASV_1105,0.03960396039603961
2463,Mus musculus,Mandena,agroforest,2,14541,ASV_1106,0.015129633450244137
3553,Rattus rattus,Andatsakala,secondary_forest,1,28201,ASV_1107,0.10006737349739371
3822,Rattus rattus,Andatsakala,flooded_rice,2,18738,ASV_1107,0.04354787063720781
3844,Rattus rattus,Andatsakala,brushy_regrowth,3,13843,ASV_1107,0.05295094993859713
3874,Rattus rattus,Andatsakala,agriculture,3,7777,ASV_1107,0.02725986884402726
4036,Rattus rattus,Andatsakala,agroforest,3,6699,ASV_1107,0.029705926257650395
2428,Rattus rattus,Mandena,flooded_rice,2,14604,ASV_1108,0.017187072035058888
2622,Rattus rattus,Mandena,flooded_rice,3,10363,ASV_1108,0.024896265560165973
2644,Rattus rattus,Mandena,flooded_rice,3,16494,ASV_1108,0.03019279738086577
2847,Rattus rattus,Sarahandrano,agriculture,1,13975,ASV_1108,0.13745974955277282
2036,Microgale brevicaudata,Mandena,brushy_regrowth,1,24959,ASV_1111,0.014824311871469209
2115,Microgale brevicaudata,Mandena,secondary_forest,1,12108,ASV_1111,0.08143376280145359
2144,Microgale brevicaudata,Mandena,semi-intact_forest,1,22276,ASV_1111,0.020156221942898185
2393,Microgale brevicaudata,Mandena,flooded_rice,2,19579,ASV_1111,0.023188109709382503
2430,Microgale brevicaudata,Mandena,flooded_rice,2,14296,ASV_1111,0.013500279798545048
2444,Microgale brevicaudata,Mandena,agroforest,2,17662,ASV_1111,0.06024232816215604
2688,Microgale brevicaudata,Mandena,semi-intact_forest,3,11199,ASV_1111,0.013304759353513707
2096,Rattus rattus,Mandena,agriculture,1,9183,ASV_1112,0.047479037351628006
2646,Rattus rattus,Mandena,flooded_rice,3,10922,ASV_1112,0.12772386009888298
3461,Rattus rattus,Sarahandrano,village,3,27272,ASV_1112,0.026840715752420065
3808,Rattus rattus,Andatsakala,flooded_rice,2,9628,ASV_1112,0.03593685085168259
3987,Rattus rattus,Andatsakala,village,3,10581,ASV_1112,0.047727057934032695
3525,Mus musculus,Andatsakala,brushy_regrowth,1,11544,ASV_1113,0.017325017325017324
3587,Mus musculus,Andatsakala,agroforest,1,12667,ASV_1113,0.02013104918291624
3617,Mus musculus,Andatsakala,agroforest,1,10260,ASV_1113,0.02290448343079922
3795,Mus musculus,Andatsakala,village,2,54306,ASV_1113,0.015652045814458806
2556,Rattus rattus,Mandena,agriculture,3,15968,ASV_1114,0.020728957915831663
2948,Rattus rattus,Sarahandrano,agroforest,1,5188,ASV_1115,0.04722436391673092
3174,Rattus rattus,Sarahandrano,brushy_regrowth,3,20599,ASV_1115,0.06087674158939754
3347,Rattus rattus,Sarahandrano,secondary_forest,3,29143,ASV_1115,0.03915176886387812
3899,Rattus rattus,Andatsakala,secondary_forest,3,18002,ASV_1115,0.01888679035662704
2773,Rattus rattus,Sarahandrano,brushy_regrowth,1,15422,ASV_1116,0.028660355336532228
2798,Rattus rattus,Sarahandrano,brushy_regrowth,1,14110,ASV_1117,0.02083628632175762
2428,Rattus rattus,Mandena,flooded_rice,2,14604,ASV_1119,0.01759791837852643
2643,Rattus rattus,Mandena,flooded_rice,3,11009,ASV_1119,0.02425288400399673
2695,Rattus rattus,Mandena,agroforest,3,19906,ASV_1119,0.014267055159248468
2757,Rattus rattus,Mandena,agroforest,3,12437,ASV_1119,0.024282383211385383
2879,Rattus rattus,Sarahandrano,secondary_forest,1,10526,ASV_1119,0.05709671290138704
2158,Suncus etruscus,Mandena,flooded_rice,1,19376,ASV_1120,0.028024360033030552
2412,Microgale brevicaudata,Mandena,flooded_rice,2,34900,ASV_1120,0.08404011461318053
2526,Rattus rattus,Mandena,brushy_regrowth,3,14528,ASV_1120,0.016657488986784142
3300,Rattus rattus,Sarahandrano,agriculture,3,17940,ASV_1120,0.020178372352285395
2926,Rattus rattus,Sarahandrano,agroforest,1,9090,ASV_1121,0.058965896589658964
3044,Rattus rattus,Sarahandrano,secondary_forest,2,21461,ASV_1121,0.0279110945435907
2648,Mus musculus,Mandena,flooded_rice,3,21312,ASV_1122,0.02515015015015015
3791,Rattus rattus,Andatsakala,village,2,12614,ASV_1122,0.015141905818931347
3987,Rattus rattus,Andatsakala,village,3,10581,ASV_1122,0.041867498346092054
2020,Rattus rattus,Mandena,brushy_regrowth,1,14984,ASV_1123,0.019487453283502404
2491,Rattus rattus,Mandena,village,2,13348,ASV_1123,0.028019178903206477
2793,Rattus rattus,Sarahandrano,brushy_regrowth,1,3849,ASV_1124,0.03715250714471291
2945,Rattus rattus,Sarahandrano,agroforest,1,15982,ASV_1125,0.02471530471780753
2036,Microgale brevicaudata,Mandena,brushy_regrowth,1,24959,ASV_1128,0.02015305100364598
2307,Microgale brevicaudata,Mandena,agriculture,2,13282,ASV_1128,0.035988555940370426
2378,Microgale brevicaudata,Mandena,semi-intact_forest,2,18813,ASV_1128,0.12666772976133525
2630,Rattus rattus,Mandena,flooded_rice,3,10528,ASV_1130,0.06952887537993921
2660,Rattus rattus,Mandena,secondary_forest,3,12160,ASV_1130,0.03215460526315789
3021,Rattus rattus,Sarahandrano,agroforest,2,9458,ASV_1130,0.07031084795939944
3396,Rattus rattus,Sarahandrano,agroforest,3,9285,ASV_1130,0.031987075928917606
3567,Rattus rattus,Andatsakala,secondary_forest,1,13761,ASV_1130,0.05203110239081462
3613,Rattus rattus,Andatsakala,agroforest,1,15151,ASV_1130,0.0234967988911623
2063,Rattus rattus,Mandena,agriculture,1,18523,ASV_1131,0.019921179074663932
2223,Rattus rattus,Mandena,village,1,21261,ASV_1131,0.015474342693194112
3183,Rattus rattus,Sarahandrano,brushy_regrowth,3,22808,ASV_1131,0.035206944931602945
3500,Rattus rattus,Andatsakala,brushy_regrowth,1,16631,ASV_1131,0.03974505441645121
3608,Rattus rattus,Andatsakala,agroforest,1,22895,ASV_1131,0.020572177331295044
2342,Rattus rattus,Mandena,agriculture,2,14217,ASV_1134,0.06773580924245622
2827,Rattus rattus,Sarahandrano,agriculture,1,8733,ASV_1134,0.03068819420588572
3312,Rattus rattus,Sarahandrano,agriculture,3,12951,ASV_1134,0.04439811597560034
3339,Rattus rattus,Sarahandrano,secondary_forest,3,19995,ASV_1134,0.042260565141285324
3395,Rattus rattus,Sarahandrano,agroforest,3,19345,ASV_1134,0.02507107779788059
2449,Rattus rattus,Mandena,village,2,8387,ASV_1135,0.09228568021938714
3244,Rattus rattus,Sarahandrano,agriculture,3,19769,ASV_1135,0.17122767970054126
3397,Rattus rattus,Sarahandrano,agroforest,3,24353,ASV_1135,0.018272902722457192
2183,Rattus rattus,Mandena,flooded_rice,1,8750,ASV_1136,0.03154285714285714
2478,Rattus rattus,Mandena,village,2,9120,ASV_1136,0.10043859649122808
2620,Rattus rattus,Mandena,flooded_rice,3,15553,ASV_1136,0.027454510383848777
3176,Rattus rattus,Sarahandrano,brushy_regrowth,3,24291,ASV_1136,0.037585937178378825
3811,Rattus rattus,Andatsakala,flooded_rice,2,26366,ASV_1138,0.022149738299324886
3864,Rattus rattus,Andatsakala,agriculture,3,21393,ASV_1138,0.028233534333660545
3905,Rattus rattus,Andatsakala,secondary_forest,3,14098,ASV_1138,0.01858419633990637
3971,Rattus rattus,Andatsakala,village,3,2876,ASV_1138,0.02051460361613352
3995,Rattus rattus,Andatsakala,agroforest,3,13791,ASV_1139,0.026394025088826045
2642,Rattus rattus,Mandena,flooded_rice,3,10377,ASV_1140,0.0952105618194083
3499,Rattus rattus,Andatsakala,brushy_regrowth,1,19066,ASV_1140,0.03084023916920172
3802,Rattus rattus,Andatsakala,village,2,7047,ASV_1140,0.02639421030225628
3816,Rattus rattus,Andatsakala,village,2,11440,ASV_1140,0.03068181818181818
4023,Rattus rattus,Andatsakala,village,3,14811,ASV_1140,0.028492336776720004
2102,Rattus rattus,Mandena,agriculture,1,17450,ASV_1141,0.018911174785100286
2598,Rattus rattus,Mandena,flooded_rice,3,10447,ASV_1141,0.044414664496984786
3150,Rattus rattus,Sarahandrano,agriculture,2,7201,ASV_1141,0.021524788223857796
3578,Rattus rattus,Andatsakala,semi-intact_forest,1,15950,ASV_1141,0.06877742946708464
3997,Rattus rattus,Andatsakala,agroforest,3,10384,ASV_1141,0.02754237288135593
2077,Rattus rattus,Mandena,agriculture,1,26260,ASV_1142,0.03747143945163747
2615,Rattus rattus,Mandena,flooded_rice,3,9297,ASV_1142,0.028718941594062602
3474,Mus musculus,Sarahandrano,flooded_rice,3,17394,ASV_1142,0.07439346901230309
4018,Rattus rattus,Andatsakala,village,3,19097,ASV_1142,0.047965649054825366
4034,Rattus rattus,Andatsakala,village,3,5325,ASV_1142,0.01727699530516432
3095,Mus musculus,Sarahandrano,flooded_rice,2,18646,ASV_1144,0.03915048804033037
3467,Mus musculus,Sarahandrano,village,3,17855,ASV_1144,0.02206664799775973
3513,Mus musculus,Andatsakala,brushy_regrowth,1,12755,ASV_1144,0.017718541748333986
2158,Suncus etruscus,Mandena,flooded_rice,1,19376,ASV_1145,0.028282411230388108
2210,Mus musculus,Mandena,agroforest,1,18008,ASV_1145,0.027043536206130606
2297,Mus musculus,Mandena,agriculture,2,20520,ASV_1145,0.05380116959064327
2526,Rattus rattus,Mandena,brushy_regrowth,3,14528,ASV_1145,0.016726321585903085
2545,Mus musculus,Mandena,agriculture,3,19823,ASV_1145,0.029107602280179588
2698,Suncus murinus,Mandena,agroforest,3,11605,ASV_1145,0.06540284360189573
2603,Rattus rattus,Mandena,flooded_rice,3,8013,ASV_1146,0.027704979408461252
3058,Rattus rattus,Sarahandrano,secondary_forest,2,13110,ASV_1146,0.04035087719298246
3874,Rattus rattus,Andatsakala,agriculture,3,7777,ASV_1146,0.03921820753503922
2464,Rattus rattus,Mandena,agroforest,2,48247,ASV_1147,0.02103757746595643
3868,Rattus rattus,Andatsakala,agriculture,3,8981,ASV_1147,0.020042311546598374
2100,Rattus rattus,Mandena,agriculture,1,11121,ASV_1148,0.02742559122381081
2673,Rattus rattus,Mandena,secondary_forest,3,13736,ASV_1148,0.017472335468841003
3214,Rattus rattus,Sarahandrano,brushy_regrowth,3,11828,ASV_1148,0.052925262089956036
3961,Rattus rattus,Andatsakala,village,3,6807,ASV_1148,0.05876303804906713
3962,Rattus rattus,Andatsakala,village,3,12834,ASV_1148,0.02049244195106748
3974,Rattus rattus,Andatsakala,village,3,13124,ASV_1148,0.022782688204815604
3986,Rattus rattus,Andatsakala,village,3,13252,ASV_1148,0.056444310292785994
2536,Rattus rattus,Mandena,brushy_regrowth,3,12021,ASV_1150,0.04167706513601198
2556,Rattus rattus,Mandena,agriculture,3,15968,ASV_1150,0.051540581162324656
3339,Rattus rattus,Sarahandrano,secondary_forest,3,19995,ASV_1150,0.021555388847211802
3433,Rattus rattus,Sarahandrano,agroforest,3,10705,ASV_1150,0.031854273703876695
3978,Rattus rattus,Andatsakala,flooded_rice,3,16750,ASV_1150,0.035940298507462685
2988,Mus musculus,Sarahandrano,brushy_regrowth,2,1981,ASV_1151,0.01463907117617365
3193,Mus musculus,Sarahandrano,brushy_regrowth,3,23725,ASV_1151,0.025669125395152793
2426,Mus musculus,Mandena,flooded_rice,2,12499,ASV_1152,0.016321305704456356
2081,Microgale brevicaudata,Mandena,agriculture,1,26378,ASV_1153,0.02797786033816059
2172,Microgale brevicaudata,Mandena,flooded_rice,1,24341,ASV_1153,0.04141161004067212
2333,Microgale brevicaudata,Mandena,agriculture,2,26726,ASV_1153,0.018633540372670808
2738,Rattus rattus,Mandena,village,3,16732,ASV_1153,0.019483624193162803
3643,Rattus rattus,Andatsakala,village,1,19323,ASV_1153,0.03322465455674585
2023,Rattus rattus,Mandena,brushy_regrowth,1,10234,ASV_1154,0.04543677936290796
2539,Rattus rattus,Mandena,brushy_regrowth,3,9092,ASV_1154,0.08040035195776507
2846,Rattus rattus,Sarahandrano,agriculture,1,14226,ASV_1154,0.021791086742584002
2959,Rattus rattus,Sarahandrano,village,1,13546,ASV_1154,0.015133618780451791
2879,Rattus rattus,Sarahandrano,secondary_forest,1,10526,ASV_1155,0.02261067832034961
2596,Rattus rattus,Mandena,flooded_rice,3,9536,ASV_1156,0.029991610738255032
2990,Rattus rattus,Sarahandrano,brushy_regrowth,2,18802,ASV_1156,0.03483671949792575
2997,Mus musculus,Sarahandrano,brushy_regrowth,2,12513,ASV_1157,0.027011907616079276
3496,Mus musculus,Andatsakala,brushy_regrowth,1,6710,ASV_1157,0.024143070044709388
3595,Mus musculus,Andatsakala,agroforest,1,3854,ASV_1157,0.02309289050337312
2799,Rattus rattus,Sarahandrano,brushy_regrowth,1,11424,ASV_1158,0.0470063025210084
2812,Rattus rattus,Sarahandrano,brushy_regrowth,1,14290,ASV_1158,0.14457662701189644
2019,Rattus rattus,Mandena,brushy_regrowth,1,15486,ASV_1159,0.01743510267338241
2159,Mus musculus,Mandena,flooded_rice,1,13425,ASV_1159,0.053705772811918066
2175,Rattus rattus,Mandena,flooded_rice,1,22668,ASV_1159,0.013278630668784189
2327,Microgale brevicaudata,Mandena,agriculture,2,13726,ASV_1159,0.04946816261110302
2425,Mus musculus,Mandena,flooded_rice,2,18509,ASV_1159,0.030687773515587012
2129,Rattus rattus,Mandena,secondary_forest,1,7013,ASV_1160,0.041494367603022955
2460,Rattus rattus,Mandena,village,2,17757,ASV_1160,0.037112124795855156
3375,Rattus rattus,Sarahandrano,agroforest,3,14755,ASV_1160,0.030565909861064045
3915,Rattus rattus,Andatsakala,secondary_forest,3,10882,ASV_1160,0.021870979599338355
2076,Mus musculus,Mandena,agriculture,1,14713,ASV_1161,0.012981716849045062
3015,Mus musculus,Sarahandrano,brushy_regrowth,2,17678,ASV_1161,0.03286570879058717
3090,Mus musculus,Sarahandrano,flooded_rice,2,12764,ASV_1161,0.03517706048260733
3106,Mus musculus,Sarahandrano,flooded_rice,2,18482,ASV_1161,0.017368250189373446
3457,Mus musculus,Sarahandrano,flooded_rice,3,18002,ASV_1161,0.020497722475280523
3474,Mus musculus,Sarahandrano,flooded_rice,3,17394,ASV_1161,0.017477291019891917
3475,Mus musculus,Sarahandrano,flooded_rice,3,5546,ASV_1161,0.03534078615218175
2945,Rattus rattus,Sarahandrano,agroforest,1,15982,ASV_1162,0.0930421724439995
2948,Rattus rattus,Sarahandrano,agroforest,1,5188,ASV_1162,0.02602158828064765
2980,Rattus rattus,Sarahandrano,village,1,21307,ASV_1162,0.04613507298071057
2030,Rattus rattus,Mandena,brushy_regrowth,1,8532,ASV_1165,0.036451007969995314
2672,Rattus rattus,Mandena,secondary_forest,3,9839,ASV_1166,0.019717450960463463
2737,Rattus rattus,Mandena,village,3,10890,ASV_1166,0.08677685950413223
2779,Rattus rattus,Sarahandrano,brushy_regrowth,1,8999,ASV_1166,0.054339371041226804
2096,Rattus rattus,Mandena,agriculture,1,9183,ASV_1169,0.04595448110639225
3438,Rattus rattus,Sarahandrano,village,3,10657,ASV_1169,0.02890119170498264
3477,Rattus rattus,Sarahandrano,village,3,14689,ASV_1169,0.03233712301722377
3654,Rattus rattus,Andatsakala,village,1,16311,ASV_1169,0.1629575133345595
3656,Rattus rattus,Andatsakala,flooded_rice,1,20740,ASV_1169,0.02193828351012536
2602,Rattus rattus,Mandena,flooded_rice,3,15687,ASV_1170,0.019506597819850834
2793,Rattus rattus,Sarahandrano,brushy_regrowth,1,3849,ASV_1170,0.04416731618602234
2938,Rattus rattus,Sarahandrano,agroforest,1,4579,ASV_1170,0.02140205284996724
2945,Rattus rattus,Sarahandrano,agroforest,1,15982,ASV_1170,0.034163433863095984
2121,Setifer setosus,Mandena,secondary_forest,1,12739,ASV_1171,0.041369024256221056
2701,Mus musculus,Mandena,agroforest,3,10953,ASV_1171,0.01652515292613896
2794,Rattus rattus,Sarahandrano,brushy_regrowth,1,15444,ASV_1171,0.01813001813001813
3638,Rattus rattus,Andatsakala,village,1,11474,ASV_1172,0.0251873801638487
3801,Rattus rattus,Andatsakala,village,2,11201,ASV_1172,0.08356396750290153
4034,Rattus rattus,Andatsakala,village,3,5325,ASV_1172,0.012582159624413145
3467,Mus musculus,Sarahandrano,village,3,17855,ASV_1173,0.030411649397927752
3507,Mus musculus,Andatsakala,brushy_regrowth,1,11440,ASV_1173,0.0534965034965035
3550,Mus musculus,Andatsakala,secondary_forest,1,10367,ASV_1173,0.018423844892447184
3785,Mus musculus,Andatsakala,flooded_rice,2,22624,ASV_1173,0.040708981612446966
2338,Microgale brevicaudata,Mandena,agriculture,2,23565,ASV_1174,0.12149374071716529
2579,Microgale brevicaudata,Mandena,agriculture,3,24768,ASV_1174,0.06492248062015504
3329,Rattus rattus,Sarahandrano,secondary_forest,3,29400,ASV_1177,0.019183673469387756
2453,Rattus rattus,Mandena,village,2,16931,ASV_1178,0.05687791624830193
2792,Rattus rattus,Sarahandrano,brushy_regrowth,1,14059,ASV_1178,0.04516679706949285
2642,Rattus rattus,Mandena,flooded_rice,3,10377,ASV_1179,0.02842825479425653
3342,Rattus rattus,Sarahandrano,secondary_forest,3,9649,ASV_1179,0.02984765260648772
3500,Rattus rattus,Andatsakala,brushy_regrowth,1,16631,ASV_1179,0.022007095183693103
3906,Rattus rattus,Andatsakala,secondary_forest,3,6090,ASV_1179,0.017569786535303777
3990,Rattus rattus,Andatsakala,flooded_rice,3,9635,ASV_1179,0.02895692786715101
2566,Rattus rattus,Mandena,agriculture,3,14153,ASV_1180,0.018017381473892462
2948,Rattus rattus,Sarahandrano,agroforest,1,5188,ASV_1180,0.023515805705474173
2024,Rattus rattus,Mandena,brushy_regrowth,1,10482,ASV_1181,0.026998664377027286
2568,Rattus rattus,Mandena,agriculture,3,15989,ASV_1181,0.025267371317780975
2617,Rattus rattus,Mandena,flooded_rice,3,15101,ASV_1181,0.02039600026488312
3130,Rattus rattus,Sarahandrano,agriculture,2,19912,ASV_1181,0.025763358778625955
2574,Rattus rattus,Mandena,agriculture,3,13278,ASV_1182,0.04925440578400361
3271,Rattus rattus,Sarahandrano,agriculture,3,13665,ASV_1182,0.10384193194291988
3272,Rattus rattus,Sarahandrano,agriculture,3,13029,ASV_1182,0.04543710184971986
3460,Rattus rattus,Sarahandrano,flooded_rice,3,31750,ASV_1182,0.02305511811023622
3789,Rattus rattus,Andatsakala,village,2,10183,ASV_1184,0.024747127565550423
2988,Mus musculus,Sarahandrano,brushy_regrowth,2,1981,ASV_1185,0.02271580010095911
3088,Mus musculus,Sarahandrano,flooded_rice,2,20077,ASV_1185,0.03909946705185038
3550,Mus musculus,Andatsakala,secondary_forest,1,10367,ASV_1185,0.019099064338767242
3272,Rattus rattus,Sarahandrano,agriculture,3,13029,ASV_1186,0.03254278916263719
3650,Rattus rattus,Andatsakala,village,1,10185,ASV_1186,0.02582228767795778
3663,Rattus rattus,Andatsakala,brushy_regrowth,2,34152,ASV_1186,0.024215272897634105
2474,Rattus rattus,Mandena,agroforest,2,10696,ASV_1189,0.031226626776364997
2505,Rattus rattus,Mandena,brushy_regrowth,3,11782,ASV_1189,0.056187404515362416
3381,Rattus rattus,Sarahandrano,agroforest,3,22285,ASV_1189,0.018308279111509985
3885,Rattus rattus,Andatsakala,agriculture,3,12692,ASV_1189,0.0649227860069335
3975,Rattus rattus,Andatsakala,village,3,9458,ASV_1190,0.025269613026009725
2158,Suncus etruscus,Mandena,flooded_rice,1,19376,ASV_1192,0.01925061932287366
2412,Microgale brevicaudata,Mandena,flooded_rice,2,34900,ASV_1192,0.059283667621776504
2646,Rattus rattus,Mandena,flooded_rice,3,10922,ASV_1193,0.0949459805896356
3345,Rattus rattus,Sarahandrano,secondary_forest,3,24805,ASV_1193,0.017456158032654708
3430,Rattus rattus,Sarahandrano,agroforest,3,17095,ASV_1193,0.028487861947937995
3820,Rattus rattus,Andatsakala,village,2,11964,ASV_1193,0.014042126379137413
3970,Rattus rattus,Andatsakala,village,3,12257,ASV_1193,0.08240189279595334
3007,Mus musculus,Sarahandrano,brushy_regrowth,2,11595,ASV_1194,0.03475636050021561
3165,Mus musculus,Sarahandrano,brushy_regrowth,3,18487,ASV_1194,0.03148158165197166
2153,Rattus rattus,Mandena,flooded_rice,1,17908,ASV_1195,0.014518650882287246
2354,Rattus rattus,Mandena,secondary_forest,2,10820,ASV_1195,0.01746765249537893
2574,Rattus rattus,Mandena,agriculture,3,13278,ASV_1195,0.044961590600994125
2577,Rattus rattus,Mandena,agriculture,3,13804,ASV_1195,0.03201970443349754
3659,Rattus rattus,Andatsakala,village,1,10812,ASV_1196,0.019145394006659266
3974,Rattus rattus,Andatsakala,village,3,13124,ASV_1196,0.03687900030478513
4012,Rattus rattus,Andatsakala,village,3,8204,ASV_1196,0.022549975621647976
2588,Rattus rattus,Mandena,agriculture,3,15180,ASV_1198,0.03537549407114624
3362,Rattus rattus,Sarahandrano,secondary_forest,3,15595,ASV_1198,0.0252003847386983
3728,Rattus rattus,Andatsakala,semi-intact_forest,2,12009,ASV_1198,0.02356565908901657
3893,Rattus rattus,Andatsakala,secondary_forest,3,8430,ASV_1198,0.07141162514827995
3904,Rattus rattus,Andatsakala,secondary_forest,3,8110,ASV_1198,0.02848335388409371
4023,Rattus rattus,Andatsakala,village,3,14811,ASV_1198,0.02741205860509081
2254,Microgale brevicaudata,Mandena,brushy_regrowth,2,14379,ASV_1199,0.02114194311148202
3629,Mus musculus,Andatsakala,village,1,20168,ASV_1199,0.018445061483538278
2108,Microgale brevicaudata,Mandena,secondary_forest,1,17268,ASV_1200,0.01326152420662497
2110,Microgale brevicaudata,Mandena,secondary_forest,1,14825,ASV_1200,0.04397976391231029
2710,Rattus rattus,Mandena,agroforest,3,23300,ASV_1200,0.014849785407725321
2747,Rattus rattus,Mandena,agroforest,3,15087,ASV_1200,0.07874328892423942
3138,Rattus rattus,Sarahandrano,agriculture,2,27061,ASV_1201,0.021248290898340787
2055,Rattus rattus,Mandena,agriculture,1,19615,ASV_1203,0.021055314810094317
2131,Microgale brevicaudata,Mandena,secondary_forest,1,12807,ASV_1203,0.023893183415319746
2312,Rattus rattus,Mandena,agriculture,2,2513,ASV_1203,0.022284122562674095
2429,Rattus rattus,Mandena,flooded_rice,2,13927,ASV_1203,0.016083865872047104
3113,Mus musculus,Sarahandrano,village,2,17310,ASV_1204,0.018139803581744655
3624,Mus musculus,Andatsakala,flooded_rice,1,15494,ASV_1204,0.020007744933522652
3629,Mus musculus,Andatsakala,village,1,20168,ASV_1204,0.06763189210630702
4026,Rattus rattus,Andatsakala,village,3,20172,ASV_1204,0.07004759071980964
3512,Mus musculus,Andatsakala,brushy_regrowth,1,9167,ASV_1205,0.02508999672739173
3950,Mus musculus,Andatsakala,village,3,33421,ASV_1205,0.025223661769546095
2504,Rattus rattus,Mandena,brushy_regrowth,3,9988,ASV_1207,0.025630756908289948
3452,Rattus rattus,Sarahandrano,village,3,8951,ASV_1209,0.03228689531895878
