village,asv_ID,host_p,host_ID,host_species,grid,season,reads,total_reads
Mandena,ASV_105,0.08241758241758242,2327,Microgale brevicaudata,agriculture,2,0.0014063115261292683,17777
Mandena,ASV_105,0.08241758241758242,2386,Microgale brevicaudata,flooded_rice,2,0.0051376578555180795,25498
Mandena,ASV_105,0.08241758241758242,2394,Microgale brevicaudata,flooded_rice,2,0.007142405663358827,15821
Mandena,ASV_105,0.08241758241758242,2401,Microgale brevicaudata,flooded_rice,2,0.002116082224909311,9924
Mandena,ASV_105,0.08241758241758242,2422,Microgale brevicaudata,flooded_rice,2,0.0030233758572376667,13561
Mandena,ASV_105,0.08241758241758242,2590,Microgale brevicaudata,agriculture,3,0.04184739446514754,16369
Mandena,ASV_105,0.08241758241758242,2663,Microgale brevicaudata,secondary_forest,3,0.001174800528660238,20429
Mandena,ASV_105,0.08241758241758242,2693,Microgale brevicaudata,semi-intact_forest,3,0.009255119377626755,22366
Mandena,ASV_10506,0.01098901098901099,2401,Microgale brevicaudata,flooded_rice,2,0.0018137847642079807,9924
Mandena,ASV_10506,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.002064744487869626,13561
Mandena,ASV_10528,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.0015525654295431022,13526
Mandena,ASV_10528,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0013780431786862655,13062
Mandena,ASV_1058,0.01098901098901099,2308,Microgale brevicaudata,agriculture,2,0.01803726708074534,20125
Mandena,ASV_1058,0.01098901098901099,2635,Microgale brevicaudata,flooded_rice,3,0.0017655000519264722,19258
Mandena,ASV_10592,0.01098901098901099,2394,Microgale brevicaudata,flooded_rice,2,0.0017697996333986474,15821
Mandena,ASV_10592,0.01098901098901099,2401,Microgale brevicaudata,flooded_rice,2,0.0017130189439742039,9924
Mandena,ASV_106,0.027472527472527472,2137,Microgale brevicaudata,semi-intact_forest,1,0.002820151262658634,7801
Mandena,ASV_106,0.027472527472527472,2306,Microgale brevicaudata,agriculture,2,0.0029813664596273293,16100
Mandena,ASV_106,0.027472527472527472,2308,Microgale brevicaudata,agriculture,2,0.005167701863354038,20125
Mandena,ASV_106,0.027472527472527472,2309,Microgale brevicaudata,agriculture,2,0.007346297387546651,25455
Mandena,ASV_106,0.027472527472527472,2635,Microgale brevicaudata,flooded_rice,3,0.0015577941634645342,19258
Mandena,ASV_10606,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.0016264971166642024,13526
Mandena,ASV_10606,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0017608329505435615,13062
Mandena,ASV_1065,0.016483516483516484,2394,Microgale brevicaudata,flooded_rice,2,0.003223563617976108,15821
Mandena,ASV_1065,0.016483516483516484,2590,Microgale brevicaudata,agriculture,3,0.00476510477121388,16369
Mandena,ASV_1065,0.016483516483516484,2693,Microgale brevicaudata,semi-intact_forest,3,0.0029061969060180633,22366
Mandena,ASV_1067,0.02197802197802198,2196,Microgale brevicaudata,agroforest,1,0.06116845477195302,19667
Mandena,ASV_1067,0.02197802197802198,2284,Microgale brevicaudata,brushy_regrowth,2,0.07703290078999968,31519
Mandena,ASV_1067,0.02197802197802198,2327,Microgale brevicaudata,agriculture,2,0.00624402317601395,17777
Mandena,ASV_1067,0.02197802197802198,2579,Microgale brevicaudata,agriculture,3,0.0041859248277666345,22934
Mandena,ASV_1069,0.12087912087912088,2028,Microgale brevicaudata,brushy_regrowth,1,0.0018605145651711674,18812
Mandena,ASV_1069,0.12087912087912088,2036,Microgale brevicaudata,brushy_regrowth,1,0.003655421474500132,22706
Mandena,ASV_1069,0.12087912087912088,2109,Microgale brevicaudata,secondary_forest,1,0.014466466112192532,22604
Mandena,ASV_1069,0.12087912087912088,2111,Microgale brevicaudata,secondary_forest,1,0.0035010039643721363,19423
Mandena,ASV_1069,0.12087912087912088,2120,Microgale brevicaudata,secondary_forest,1,0.004908124771833043,24653
Mandena,ASV_1069,0.12087912087912088,2126,Microgale brevicaudata,secondary_forest,1,0.004051233784834472,24437
Mandena,ASV_1069,0.12087912087912088,2147,Microgale brevicaudata,flooded_rice,1,0.004738814194401587,18148
Mandena,ASV_1069,0.12087912087912088,2165,Microgale brevicaudata,flooded_rice,1,0.005330253631235286,22513
Mandena,ASV_1069,0.12087912087912088,2171,Microgale brevicaudata,flooded_rice,1,0.002056232549079024,46201
Mandena,ASV_1069,0.12087912087912088,2197,Microgale brevicaudata,agroforest,1,0.0013812154696132596,18824
Mandena,ASV_1069,0.12087912087912088,2267,Microgale brevicaudata,brushy_regrowth,2,0.0012480974124809742,32850
Mandena,ASV_1069,0.12087912087912088,2281,Microgale brevicaudata,brushy_regrowth,2,0.005409392672731743,36603
Mandena,ASV_1069,0.12087912087912088,2291,Microgale brevicaudata,agriculture,2,0.0033783783783783786,39960
Mandena,ASV_1069,0.12087912087912088,2338,Microgale brevicaudata,agriculture,2,0.004762660739799968,25196
Mandena,ASV_1069,0.12087912087912088,2349,Microgale brevicaudata,secondary_forest,2,0.026529738981600343,16359
Mandena,ASV_1069,0.12087912087912088,2359,Microgale brevicaudata,secondary_forest,2,0.0035477546447577257,21422
Mandena,ASV_1069,0.12087912087912088,2373,Microgale brevicaudata,semi-intact_forest,2,0.04805554295049235,22037
Mandena,ASV_1069,0.12087912087912088,2392,Microgale brevicaudata,flooded_rice,2,0.03277445821813966,22426
Mandena,ASV_1069,0.12087912087912088,2407,Microgale brevicaudata,flooded_rice,2,0.001952993467573574,14849
Mandena,ASV_1069,0.12087912087912088,2498,Microgale brevicaudata,brushy_regrowth,3,0.004271447479244375,16622
Mandena,ASV_1069,0.12087912087912088,2689,Microgale brevicaudata,semi-intact_forest,3,0.0026217473946385265,15257
Mandena,ASV_1074,0.016483516483516484,2254,Microgale brevicaudata,brushy_regrowth,2,0.0013704603500903259,16053
Mandena,ASV_1074,0.016483516483516484,2309,Microgale brevicaudata,agriculture,2,0.0016106855234727952,25455
Mandena,ASV_1074,0.016483516483516484,2327,Microgale brevicaudata,agriculture,2,0.0030376328964392186,17777
Mandena,ASV_10756,0.01098901098901099,2498,Microgale brevicaudata,brushy_regrowth,3,0.0013235471062447359,16622
Mandena,ASV_10756,0.01098901098901099,2528,Microgale brevicaudata,brushy_regrowth,3,0.0014576247657388768,14407
Mandena,ASV_1076,0.01098901098901099,2305,Microgale brevicaudata,agriculture,2,0.0025260937153009106,36024
Mandena,ASV_1076,0.01098901098901099,2308,Microgale brevicaudata,agriculture,2,0.0026832298136645967,20125
Mandena,ASV_1085,0.01098901098901099,2309,Microgale brevicaudata,agriculture,2,0.001335690434099391,25455
Mandena,ASV_1085,0.01098901098901099,2626,Microgale brevicaudata,flooded_rice,3,0.0019758408550002247,22269
Mandena,ASV_10868,0.01098901098901099,2387,Microgale brevicaudata,flooded_rice,2,0.0013709898546750755,10941
Mandena,ASV_10868,0.01098901098901099,2388,Microgale brevicaudata,flooded_rice,2,0.0020909161310307444,12913
Mandena,ASV_1093,0.02197802197802198,2254,Microgale brevicaudata,brushy_regrowth,2,0.0018065159160281568,16053
Mandena,ASV_1093,0.02197802197802198,2306,Microgale brevicaudata,agriculture,2,0.002670807453416149,16100
Mandena,ASV_1093,0.02197802197802198,2309,Microgale brevicaudata,agriculture,2,0.0023178157532901195,25455
Mandena,ASV_1093,0.02197802197802198,2327,Microgale brevicaudata,agriculture,2,0.0015188164482196093,17777
Mandena,ASV_10955,0.01098901098901099,2296,Microgale brevicaudata,agriculture,2,0.0018421052631578945,7600
Mandena,ASV_10955,0.01098901098901099,2528,Microgale brevicaudata,brushy_regrowth,3,0.0018740889845214133,14407
Mandena,ASV_10987,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.0013307703681798015,13526
Mandena,ASV_10987,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0017608329505435615,13062
Mandena,ASV_10989,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.001404702055300902,13526
Mandena,ASV_10989,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0016842749961721022,13062
Mandena,ASV_11,0.01098901098901099,2137,Microgale brevicaudata,semi-intact_forest,1,0.02730419177028586,7801
Mandena,ASV_11,0.01098901098901099,2626,Microgale brevicaudata,flooded_rice,3,0.006107144460909785,22269
Mandena,ASV_1100,0.04395604395604396,2082,Microgale brevicaudata,agriculture,1,0.0010962686264160137,24629
Mandena,ASV_1100,0.04395604395604396,2083,Microgale brevicaudata,agriculture,1,0.008590457192497025,31081
Mandena,ASV_1100,0.04395604395604396,2110,Microgale brevicaudata,secondary_forest,1,0.009424950646373305,15703
Mandena,ASV_1100,0.04395604395604396,2114,Microgale brevicaudata,secondary_forest,1,0.0017662243557809883,22081
Mandena,ASV_1100,0.04395604395604396,2255,Microgale brevicaudata,brushy_regrowth,2,0.0017192424913386648,38389
Mandena,ASV_1100,0.04395604395604396,2339,Microgale brevicaudata,agriculture,2,0.003898840885142255,18980
Mandena,ASV_1100,0.04395604395604396,2579,Microgale brevicaudata,agriculture,3,0.004360338362256911,22934
Mandena,ASV_1100,0.04395604395604396,2663,Microgale brevicaudata,secondary_forest,3,0.0023985510793479853,20429
Mandena,ASV_1104,0.01098901098901099,2309,Microgale brevicaudata,agriculture,2,0.0017285405617756826,25455
Mandena,ASV_1104,0.01098901098901099,2327,Microgale brevicaudata,agriculture,2,0.004443944422568487,17777
Mandena,ASV_1106,0.01098901098901099,2305,Microgale brevicaudata,agriculture,2,0.001193648678658672,36024
Mandena,ASV_1106,0.01098901098901099,2306,Microgale brevicaudata,agriculture,2,0.002173913043478261,16100
Mandena,ASV_11066,0.01098901098901099,2401,Microgale brevicaudata,flooded_rice,2,0.001612253123740427,9924
Mandena,ASV_11066,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.0017697809896025367,13561
Mandena,ASV_111,0.027472527472527472,2306,Microgale brevicaudata,agriculture,2,0.04161490683229813,16100
Mandena,ASV_111,0.027472527472527472,2307,Microgale brevicaudata,agriculture,2,0.005948599480219464,17315
Mandena,ASV_111,0.027472527472527472,2308,Microgale brevicaudata,agriculture,2,0.030111801242236023,20125
Mandena,ASV_111,0.027472527472527472,2309,Microgale brevicaudata,agriculture,2,0.10496955411510508,25455
Mandena,ASV_111,0.027472527472527472,2635,Microgale brevicaudata,flooded_rice,3,0.02248416242600478,19258
Mandena,ASV_11108,0.01098901098901099,2289,Microgale brevicaudata,brushy_regrowth,2,0.0012634964392373076,17412
Mandena,ASV_11108,0.01098901098901099,2544,Microgale brevicaudata,agriculture,3,0.0012646666198271623,14233
Mandena,ASV_1111,0.09340659340659341,2036,Microgale brevicaudata,brushy_regrowth,1,0.01629525235620541,22706
Mandena,ASV_1111,0.09340659340659341,2115,Microgale brevicaudata,secondary_forest,1,0.0871101687428218,11319
Mandena,ASV_1111,0.09340659340659341,2124,Microgale brevicaudata,secondary_forest,1,0.0012883277505797476,7762
Mandena,ASV_1111,0.09340659340659341,2144,Microgale brevicaudata,semi-intact_forest,1,0.019075537428838475,23538
Mandena,ASV_1111,0.09340659340659341,2145,Microgale brevicaudata,flooded_rice,1,0.0015929908403026682,20088
Mandena,ASV_1111,0.09340659340659341,2188,Microgale brevicaudata,agroforest,1,0.007308647614697234,35027
Mandena,ASV_1111,0.09340659340659341,2244,Microgale brevicaudata,agroforest,1,0.010308555399719496,14260
Mandena,ASV_1111,0.09340659340659341,2275,Microgale brevicaudata,brushy_regrowth,2,0.0026961827728111255,63423
Mandena,ASV_1111,0.09340659340659341,2283,Microgale brevicaudata,brushy_regrowth,2,0.0031853749740322693,28882
Mandena,ASV_1111,0.09340659340659341,2285,Microgale brevicaudata,brushy_regrowth,2,0.0014342572340349242,27889
Mandena,ASV_1111,0.09340659340659341,2388,Microgale brevicaudata,flooded_rice,2,0.0013939440873538295,12913
Mandena,ASV_1111,0.09340659340659341,2393,Microgale brevicaudata,flooded_rice,2,0.01901331769829969,23878
Mandena,ASV_1111,0.09340659340659341,2430,Microgale brevicaudata,flooded_rice,2,0.012370208947570824,15602
Mandena,ASV_1111,0.09340659340659341,2444,Microgale brevicaudata,agroforest,2,0.0574080069062264,18534
Mandena,ASV_1111,0.09340659340659341,2530,Microgale brevicaudata,brushy_regrowth,3,0.004378132380897517,17359
Mandena,ASV_1111,0.09340659340659341,2664,Microgale brevicaudata,secondary_forest,3,0.004227675809445246,38792
Mandena,ASV_1111,0.09340659340659341,2688,Microgale brevicaudata,semi-intact_forest,3,0.012338522689632328,12076
Mandena,ASV_11172,0.01098901098901099,2296,Microgale brevicaudata,agriculture,2,0.0018421052631578945,7600
Mandena,ASV_11172,0.01098901098901099,2528,Microgale brevicaudata,brushy_regrowth,3,0.0017352675782605679,14407
Mandena,ASV_112,0.027472527472527472,2305,Microgale brevicaudata,agriculture,2,0.001387963579835665,36024
Mandena,ASV_112,0.027472527472527472,2306,Microgale brevicaudata,agriculture,2,0.0027950310559006213,16100
Mandena,ASV_112,0.027472527472527472,2307,Microgale brevicaudata,agriculture,2,0.003522956973722206,17315
Mandena,ASV_112,0.027472527472527472,2309,Microgale brevicaudata,agriculture,2,0.0013749754468670202,25455
Mandena,ASV_112,0.027472527472527472,2635,Microgale brevicaudata,flooded_rice,3,0.0037906324644303665,19258
Mandena,ASV_1120,0.016483516483516484,2265,Microgale brevicaudata,brushy_regrowth,2,0.004156812155092095,41859
Mandena,ASV_1120,0.016483516483516484,2378,Microgale brevicaudata,semi-intact_forest,2,0.0018179063778215423,19803
Mandena,ASV_1120,0.016483516483516484,2412,Microgale brevicaudata,flooded_rice,2,0.07027674613633642,41735
Mandena,ASV_1128,0.027472527472527472,2036,Microgale brevicaudata,brushy_regrowth,1,0.02215273495992249,22706
Mandena,ASV_1128,0.027472527472527472,2307,Microgale brevicaudata,agriculture,2,0.027606121859659254,17315
Mandena,ASV_1128,0.027472527472527472,2372,Microgale brevicaudata,semi-intact_forest,2,0.009384731924922144,23762
Mandena,ASV_1128,0.027472527472527472,2378,Microgale brevicaudata,semi-intact_forest,2,0.1203353027319093,19803
Mandena,ASV_1128,0.027472527472527472,2412,Microgale brevicaudata,flooded_rice,2,0.003306577213370073,41735
Mandena,ASV_1152,0.016483516483516484,2308,Microgale brevicaudata,agriculture,2,0.0027329192546583845,20125
Mandena,ASV_1152,0.016483516483516484,2309,Microgale brevicaudata,agriculture,2,0.002278530740522491,25455
Mandena,ASV_1152,0.016483516483516484,2635,Microgale brevicaudata,flooded_rice,3,0.002180911828850348,19258
Mandena,ASV_1153,0.04945054945054945,2033,Microgale brevicaudata,brushy_regrowth,1,0.006169621133124783,11508
Mandena,ASV_1153,0.04945054945054945,2081,Microgale brevicaudata,agriculture,1,0.02669850227914044,27642
Mandena,ASV_1153,0.04945054945054945,2108,Microgale brevicaudata,secondary_forest,1,0.008335874758564604,19674
Mandena,ASV_1153,0.04945054945054945,2172,Microgale brevicaudata,flooded_rice,1,0.036630569082055385,27518
Mandena,ASV_1153,0.04945054945054945,2333,Microgale brevicaudata,agriculture,2,0.017766678558687122,28030
Mandena,ASV_1153,0.04945054945054945,2359,Microgale brevicaudata,secondary_forest,2,0.0045747362524507515,21422
Mandena,ASV_1153,0.04945054945054945,2663,Microgale brevicaudata,secondary_forest,3,0.004062851828283323,20429
Mandena,ASV_1153,0.04945054945054945,2664,Microgale brevicaudata,secondary_forest,3,0.009022478861620952,38792
Mandena,ASV_1153,0.04945054945054945,2693,Microgale brevicaudata,semi-intact_forest,3,0.005097022265939373,22366
Mandena,ASV_1157,0.02197802197802198,2305,Microgale brevicaudata,agriculture,2,0.00285920497446147,36024
Mandena,ASV_1157,0.02197802197802198,2306,Microgale brevicaudata,agriculture,2,0.001739130434782609,16100
Mandena,ASV_1157,0.02197802197802198,2309,Microgale brevicaudata,agriculture,2,0.006246317030053035,25455
Mandena,ASV_1157,0.02197802197802198,2327,Microgale brevicaudata,agriculture,2,0.0035439050458457555,17777
Mandena,ASV_1158,0.01098901098901099,2197,Microgale brevicaudata,agroforest,1,0.0012749681257968552,18824
Mandena,ASV_1158,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.003360009774573889,16369
Mandena,ASV_11593,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.001404702055300902,13526
Mandena,ASV_11593,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0013014852243148063,13062
Mandena,ASV_1163,0.03296703296703297,2254,Microgale brevicaudata,brushy_regrowth,2,0.005793309661745468,16053
Mandena,ASV_1163,0.03296703296703297,2305,Microgale brevicaudata,agriculture,2,0.0016100377526093715,36024
Mandena,ASV_1163,0.03296703296703297,2306,Microgale brevicaudata,agriculture,2,0.007515527950310559,16100
Mandena,ASV_1163,0.03296703296703297,2308,Microgale brevicaudata,agriculture,2,0.0011925465838509316,20125
Mandena,ASV_1163,0.03296703296703297,2309,Microgale brevicaudata,agriculture,2,0.001335690434099391,25455
Mandena,ASV_1163,0.03296703296703297,2635,Microgale brevicaudata,flooded_rice,3,0.002855955966351646,19258
Mandena,ASV_1167,0.01098901098901099,2305,Microgale brevicaudata,agriculture,2,0.0032478347768154564,36024
Mandena,ASV_1167,0.01098901098901099,2306,Microgale brevicaudata,agriculture,2,0.006521739130434782,16100
Mandena,ASV_117,0.02197802197802198,2308,Microgale brevicaudata,agriculture,2,0.022509316770186336,20125
Mandena,ASV_117,0.02197802197802198,2309,Microgale brevicaudata,agriculture,2,0.011589078766450598,25455
Mandena,ASV_117,0.02197802197802198,2327,Microgale brevicaudata,agriculture,2,0.01310682342352478,17777
Mandena,ASV_117,0.02197802197802198,2626,Microgale brevicaudata,flooded_rice,3,0.008756567425569177,22269
Mandena,ASV_1174,0.016483516483516484,2110,Microgale brevicaudata,secondary_forest,1,0.005986117302426288,15703
Mandena,ASV_1174,0.016483516483516484,2338,Microgale brevicaudata,agriculture,2,0.11362914748372757,25196
Mandena,ASV_1174,0.016483516483516484,2579,Microgale brevicaudata,agriculture,3,0.07011424086509113,22934
Mandena,ASV_1176,0.02197802197802198,2254,Microgale brevicaudata,brushy_regrowth,2,0.00853423036192612,16053
Mandena,ASV_1176,0.02197802197802198,2308,Microgale brevicaudata,agriculture,2,0.0016894409937888199,20125
Mandena,ASV_1176,0.02197802197802198,2309,Microgale brevicaudata,agriculture,2,0.002160675702219603,25455
Mandena,ASV_1176,0.02197802197802198,2635,Microgale brevicaudata,flooded_rice,3,0.0012981618028871118,19258
Mandena,ASV_11851,0.01098901098901099,2234,Microgale brevicaudata,agroforest,1,0.0013146362839614374,13692
Mandena,ASV_11851,0.01098901098901099,2407,Microgale brevicaudata,flooded_rice,2,0.0010775136372819718,14849
Mandena,ASV_1187,0.016483516483516484,2254,Microgale brevicaudata,brushy_regrowth,2,0.0019311032205818228,16053
Mandena,ASV_1187,0.016483516483516484,2306,Microgale brevicaudata,agriculture,2,0.0031677018633540373,16100
